"";"CO_MUNICIPIO";"Finais";"Iniciais";"Cod_Municio";"total";"Instituição";"UF";"Populacao";"Coluna";"Conta";"Valor";"gasto_aluno"
"1780";"2907400";268;246;"2907400";514;"Prefeitura Municipal de Catolândia - BA";"BA";3695;"Despesas Empenhadas";"12 - Educação";4317829,76;8400,44700389105
"1781";"2907509";2308;2110;"2907509";4418;"Prefeitura Municipal de Catu - BA";"BA";56037;"Despesas Empenhadas";"12 - Educação";35178694,78;7962,58369850611
"1782";"2907558";611;505;"2907558";1116;"Prefeitura Municipal de Caturama - BA";"BA";9764;"Despesas Empenhadas";"12 - Educação";11210112,3;10044,9034946237
"1783";"2907608";1108;1075;"2907608";2183;"Prefeitura Municipal de Central - BA";"BA";17935;"Despesas Empenhadas";"12 - Educação";14898556,06;6824,8080897847
"1784";"2907707";873;677;"2907707";1550;"Prefeitura Municipal de Chorrochó - BA";"BA";11558;"Despesas Empenhadas";"12 - Educação";12624735,13;8144,99040645161
"1785";"2907806";1596;1853;"2907806";3449;"Prefeitura Municipal de Cícero Dantas - BA";"BA";34581;"Despesas Empenhadas";"12 - Educação";19276813,48;5589,10219773848
"1786";"2908002";1157;1245;"2908002";2402;"Prefeitura Municipal de Coaraci - BA";"BA";19383;"Despesas Empenhadas";"12 - Educação";17143688,73;7137,25592422981
"1787";"2908101";1497;1207;"2908101";2704;"Prefeitura Municipal de Cocos - BA";"BA";19449;"Despesas Empenhadas";"12 - Educação";20179420,54;7462,80345414201
"1788";"2908200";1183;1040;"2908200";2223;"Prefeitura Municipal de Conceição da Feira - BA";"BA";22840;"Despesas Empenhadas";"12 - Educação";17444460,34;7847,26061178587
"1789";"2908309";554;581;"2908309";1135;"Prefeitura Municipal de Conceição do Almeida - BA";"BA";18278;"Despesas Empenhadas";"12 - Educação";10250945,37;9031,66992951542
"1790";"2908408";2321;3442;"2908408";5763;"Prefeitura Municipal de Conceição do Coité - BA";"BA";67875;"Despesas Empenhadas";"12 - Educação";41475747,2;7196,9021690092
"1791";"2908507";1150;1728;"2908507";2878;"Prefeitura Municipal de Conceição do Jacuípe - BA";"BA";33624;"Despesas Empenhadas";"12 - Educação";23826919,23;8278,98513898541
"1792";"2908606";2256;1833;"2908606";4089;"Prefeitura Municipal de Conde - BA";"BA";26412;"Despesas Empenhadas";"12 - Educação";32512714,05;7951,26291269259
"1793";"2908705";1225;1300;"2908705";2525;"Prefeitura Municipal de Condeúba - BA";"BA";18229;"Despesas Empenhadas";"12 - Educação";18347054,12;7266,16004752475
"1794";"2908804";390;280;"2908804";670;"Prefeitura Municipal de Contendas do Sincorá - BA";"BA";4312;"Despesas Empenhadas";"12 - Educação";5564971,96;8305,92829850746
"1795";"2908903";1312;1162;"2908903";2474;"Prefeitura Municipal de Coração de Maria - BA";"BA";23961;"Despesas Empenhadas";"12 - Educação";18825505,48;7609,33932093775
"1796";"2909000";635;421;"2909000";1056;"Prefeitura Municipal de Cordeiros - BA";"BA";8870;"Despesas Empenhadas";"12 - Educação";7777468,56;7365,02704545455
"1797";"2909109";1032;1094;"2909109";2126;"Prefeitura Municipal de Coribe - BA";"BA";14954;"Despesas Empenhadas";"12 - Educação";15847058,96;7453,93177798683
"1798";"2909208";1615;884;"2909208";2499;"Prefeitura Municipal de Coronel João Sá - BA";"BA";16951;"Despesas Empenhadas";"12 - Educação";25150024,61;10064,0354581833
"1799";"2909307";1739;2824;"2909307";4563;"Prefeitura Municipal de Correntina - BA";"BA";33275;"Despesas Empenhadas";"12 - Educação";54730348,24;11994,3783125137
"1800";"2909406";1332;1032;"2909406";2364;"Prefeitura Municipal de Cotegipe - BA";"BA";14409;"Despesas Empenhadas";"12 - Educação";16942140,95;7166,72629018612
"1801";"2909505";515;329;"2909505";844;"Prefeitura Municipal de Cravolândia - BA";"BA";5568;"Despesas Empenhadas";"12 - Educação";6231252,23;7383,00027251185
"1802";"2909604";2322;845;"2909604";3167;"Prefeitura Municipal de Crisópolis - BA";"BA";21700;"Despesas Empenhadas";"12 - Educação";19912419,14;6287,47052099779
"1803";"2909703";1162;834;"2909703";1996;"Prefeitura Municipal de Cristópolis - BA";"BA";14354;"Despesas Empenhadas";"12 - Educação";14140620,53;7084,47922344689
"1804";"2909802";2964;2788;"2909802";5752;"Prefeitura Municipal de Cruz das Almas - BA";"BA";64552;"Despesas Empenhadas";"12 - Educação";39212064,96;6817,11838664812
"1805";"2909901";3082;1854;"2909901";4936;"Prefeitura Municipal de Curaçá - BA";"BA";35320;"Despesas Empenhadas";"12 - Educação";46086544,78;9336,82025526742
"1806";"2910008";653;955;"2910008";1608;"Prefeitura Municipal de Dário Meira - BA";"BA";11864;"Despesas Empenhadas";"12 - Educação";15499141,03;9638,76929726368
"1807";"2910057";4518;4430;"2910057";8948;"Prefeitura Municipal de Dias d'Ávila - BA";"BA";79401;"Despesas Empenhadas";"12 - Educação";62871277,68;7026,29388466696
"1808";"2910107";844;694;"2910107";1538;"Prefeitura Municipal de Dom Basílio - BA";"BA";12553;"Despesas Empenhadas";"12 - Educação";10550453,76;6859,85289986996
"1809";"2910206";72;268;"2910206";340;"Prefeitura Municipal de Dom Macedo Costa - BA";"BA";4201;"Despesas Empenhadas";"12 - Educação";4046901,71;11902,6520882353
"1810";"2910305";607;275;"2910305";882;"Prefeitura Municipal de Elísio Medrado - BA";"BA";8448;"Despesas Empenhadas";"12 - Educação";7423653,5;8416,84070294785
"1811";"2910404";1608;1675;"2910404";3283;"Prefeitura Municipal de Encruzilhada - BA";"BA";19837;"Despesas Empenhadas";"12 - Educação";22265793,63;6782,14853183064
"1812";"2910503";2087;3109;"2910503";5196;"Prefeitura Municipal de Entre Rios - BA";"BA";43172;"Despesas Empenhadas";"12 - Educação";39345752,77;7572,31577559661
"1813";"2910602";2543;2551;"2910602";5094;"Prefeitura Municipal de Esplanada - BA";"BA";37085;"Despesas Empenhadas";"12 - Educação";35135193,7;6897,3682175108
"1814";"2910701";5275;3443;"2910701";8718;"Prefeitura Municipal de Euclides da Cunha - BA";"BA";61618;"Despesas Empenhadas";"12 - Educação";65382181,21;7499,67667010782
"1815";"2910727";5567;8044;"2910727";13611;"Prefeitura Municipal de Eunápolis - BA";"BA";114275;"Despesas Empenhadas";"12 - Educação";102732612,81;7547,76378003086
"1816";"2910750";1551;853;"2910750";2404;"Prefeitura Municipal de Fátima - BA";"BA";18461;"Despesas Empenhadas";"12 - Educação";20491533,93;8523,93258319468
"1817";"2910776";340;408;"2910776";748;"Prefeitura Municipal de Feira da Mata - BA";"BA";5918;"Despesas Empenhadas";"12 - Educação";5742398,28;7677,00304812834
"1818";"2910800";6128;25230;"2910800";31358;"Prefeitura Municipal de Feira de Santana - BA";"BA";622639;"Despesas Empenhadas";"12 - Educação";248072115,96;7910,96740736016
"1819";"2910859";1320;1212;"2910859";2532;"Prefeitura Municipal de Filadélfia - BA";"BA";17184;"Despesas Empenhadas";"12 - Educação";19377290,9;7652,95849131122
"1820";"2910909";412;514;"2910909";926;"Prefeitura Municipal de Firmino Alves - BA";"BA";5822;"Despesas Empenhadas";"12 - Educação";5725693,36;6183,25416846652
"1821";"2911006";596;507;"2911006";1103;"Prefeitura Municipal de Floresta Azul - BA";"BA";11279;"Despesas Empenhadas";"12 - Educação";11162764,34;10120,366582049
"1822";"2911105";1866;1369;"2911105";3235;"Prefeitura Municipal de Formosa do Rio Preto - BA";"BA";25652;"Despesas Empenhadas";"12 - Educação";38338313,22;11851,1014590417
"1823";"2911204";1659;1794;"2911204";3453;"Prefeitura Municipal de Gandu - BA";"BA";33030;"Despesas Empenhadas";"12 - Educação";21833502,45;6323,05312771503
"1824";"2911303";858;589;"2911303";1447;"Prefeitura Municipal de Gentio do Ouro - BA";"BA";11603;"Despesas Empenhadas";"12 - Educação";14067429,71;9721,7897097443
"1825";"2911402";1574;581;"2911402";2155;"Prefeitura Municipal de Glória - BA";"BA";15840;"Despesas Empenhadas";"12 - Educação";14779688,56;6858,32415777262
"1826";"2911501";456;484;"2911501";940;"Prefeitura Municipal de Gongogi - BA";"BA";7961;"Despesas Empenhadas";"12 - Educação";7478570,04;7955,92557446808
"1827";"2911600";1772;1323;"2911600";3095;"Prefeitura Municipal de Governador Mangabeira - BA";"BA";21435;"Despesas Empenhadas";"12 - Educação";19426381,45;6276,69836833603
"1828";"2911709";3906;5076;"2911709";8982;"Prefeitura Municipal de Guanambi - BA";"BA";86320;"Despesas Empenhadas";"12 - Educação";62198190,74;6924,75960142507
"1829";"2911857";885;663;"2911857";1548;"Prefeitura Municipal de Heliópolis - BA";"BA";13739;"Despesas Empenhadas";"12 - Educação";13630887,16;8805,48266149871
"1830";"2911907";1928;1896;"2911907";3824;"Prefeitura Municipal de Iaçu - BA";"BA";26012;"Despesas Empenhadas";"12 - Educação";27212287,14;7116,18387552301
"1831";"2912004";598;690;"2912004";1288;"Prefeitura Municipal de Ibiassucê - BA";"BA";10337;"Despesas Empenhadas";"12 - Educação";8450164;6560,68633540373
"1832";"2912103";359;1360;"2912103";1719;"Prefeitura Municipal de Ibicaraí - BA";"BA";23770;"Despesas Empenhadas";"12 - Educação";18649465,47;10849,020052356
"1833";"2912202";1458;1947;"2912202";3405;"Prefeitura Municipal de Ibicoara - BA";"BA";19578;"Despesas Empenhadas";"12 - Educação";20010464,13;5876,7882907489
"1834";"2912301";895;1066;"2912301";1961;"Prefeitura Municipal de Ibicuí - BA";"BA";16748;"Despesas Empenhadas";"12 - Educação";12546962,42;6398,24702702703
"1835";"2912400";929;1060;"2912400";1989;"Prefeitura Municipal de Ibipeba - BA";"BA";18563;"Despesas Empenhadas";"12 - Educação";14320583,31;7199,89105580694
"1836";"2912509";942;832;"2912509";1774;"Prefeitura Municipal de Ibipitanga - BA";"BA";15356;"Despesas Empenhadas";"12 - Educação";13083224,68;7374,98572717024
"1837";"2912608";270;312;"2912608";582;"Prefeitura Municipal de Ibiquera - BA";"BA";4207;"Despesas Empenhadas";"12 - Educação";4733351,45;8132,90627147766
"1838";"2912707";2167;1750;"2912707";3917;"Prefeitura Municipal de Ibirapitanga - BA";"BA";24238;"Despesas Empenhadas";"12 - Educação";28639001,06;7311,46312484044
"1839";"2912806";572;754;"2912806";1326;"Prefeitura Municipal de Ibirapuã - BA";"BA";8796;"Despesas Empenhadas";"12 - Educação";10544460,82;7952,08206636501
"1840";"2912905";1253;1538;"2912905";2791;"Prefeitura Municipal de Ibirataia - BA";"BA";17573;"Despesas Empenhadas";"12 - Educação";19108144,26;6846,34333930491
"1841";"2913002";1075;543;"2913002";1618;"Prefeitura Municipal de Ibitiara - BA";"BA";16779;"Despesas Empenhadas";"12 - Educação";17046946,85;10535,8138751545
"1842";"2913101";1549;938;"2913101";2487;"Prefeitura Municipal de Ibititá - BA";"BA";17957;"Despesas Empenhadas";"12 - Educação";18541379,65;7455,31952151186
"1843";"2913200";1811;1737;"2913200";3548;"Prefeitura Municipal de Ibotirama - BA";"BA";27762;"Despesas Empenhadas";"12 - Educação";26068783,27;7347,45864430665
"1844";"2913309";438;227;"2913309";665;"Prefeitura Municipal de Ichu - BA";"BA";6418;"Despesas Empenhadas";"12 - Educação";6127376,24;9214,09960902256
"1845";"2913408";906;890;"2913408";1796;"Prefeitura Municipal de Igaporã - BA";"BA";16255;"Despesas Empenhadas";"12 - Educação";16430013,15;9148,11422605791
"1846";"2913457";1518;663;"2913457";2181;"Prefeitura Municipal de Igrapiúna - BA";"BA";14288;"Despesas Empenhadas";"12 - Educação";16475900,68;7554,28733608437
"1847";"2913507";1653;1577;"2913507";3230;"Prefeitura Municipal de Iguaí - BA";"BA";27865;"Despesas Empenhadas";"12 - Educação";29868816,64;9247,31165325077
"1848";"2913606";4833;9731;"2913606";14564;"Prefeitura Municipal de Ilhéus - BA";"BA";178210;"Despesas Empenhadas";"12 - Educação";97899640,11;6722,02966973359
"1849";"2913705";1699;3302;"2913705";5001;"Prefeitura Municipal de Inhambupe - BA";"BA";40908;"Despesas Empenhadas";"12 - Educação";38755238,45;7749,49779044191
"1850";"2913804";905;1076;"2913804";1981;"Prefeitura Municipal de Ipecaetá - BA";"BA";15596;"Despesas Empenhadas";"12 - Educação";16874689,32;8518,26820797577
"1851";"2913903";2422;2726;"2913903";5148;"Prefeitura Municipal de Ipiaú - BA";"BA";47606;"Despesas Empenhadas";"12 - Educação";34609176,44;6722,83924630925
"1852";"2914000";4382;3503;"2914000";7885;"Prefeitura Municipal de Ipirá - BA";"BA";62697;"Despesas Empenhadas";"12 - Educação";49410297,37;6266,3661851617
"1853";"2914109";536;522;"2914109";1058;"Prefeitura Municipal de Ipupiara - BA";"BA";10107;"Despesas Empenhadas";"12 - Educação";1024957,13;968,768553875236
"1854";"2914208";280;501;"2914208";781;"Prefeitura Municipal de Irajuba - BA";"BA";7497;"Despesas Empenhadas";"12 - Educação";8232237,62;10540,6371574904
"1855";"2914307";920;781;"2914307";1701;"Prefeitura Municipal de Iramaia - BA";"BA";10184;"Despesas Empenhadas";"12 - Educação";17882645,67;10513,0192063492
"1856";"2914406";1971;1539;"2914406";3510;"Prefeitura Municipal de Iraquara - BA";"BA";25279;"Despesas Empenhadas";"12 - Educação";25423921,28;7243,28241595442
"1857";"2914505";2276;1744;"2914505";4020;"Prefeitura Municipal de Irará - BA";"BA";29723;"Despesas Empenhadas";"12 - Educação";29307543,53;7290,43371393035
"1858";"2914604";3297;3364;"2914604";6661;"Prefeitura Municipal de Irecê - BA";"BA";73915;"Despesas Empenhadas";"12 - Educação";48643853,67;7302,78541810539
"1859";"2914653";1967;2759;"2914653";4726;"Prefeitura Municipal de Itabela - BA";"BA";31244;"Despesas Empenhadas";"12 - Educação";52248524,3;11055,5489420229
"1860";"2914703";3225;4207;"2914703";7432;"Prefeitura Municipal de Itaberaba - BA";"BA";66592;"Despesas Empenhadas";"12 - Educação";52806358,53;7105,26890877287
"1861";"2914802";4562;7670;"2914802";12232;"Prefeitura Municipal de Itabuna - BA";"BA";220386;"Despesas Empenhadas";"12 - Educação";104276271,45;8524,87503678875
"1862";"2914901";1363;1865;"2914901";3228;"Prefeitura Municipal de Itacaré - BA";"BA";28382;"Despesas Empenhadas";"12 - Educação";27510520,4;8522,46604708798
"1863";"2915007";1235;917;"2915007";2152;"Prefeitura Municipal de Itaeté - BA";"BA";16519;"Despesas Empenhadas";"12 - Educação";14120936,44;6561,77343866171
"1864";"2915106";645;969;"2915106";1614;"Prefeitura Municipal de Itagi - BA";"BA";13276;"Despesas Empenhadas";"12 - Educação";12493548,42;7740,7363197026
"1865";"2915205";1092;1406;"2915205";2498;"Prefeitura Municipal de Itagibá - BA";"BA";15669;"Despesas Empenhadas";"12 - Educação";16627234,55;6656,21879503603
"1866";"2915304";422;649;"2915304";1071;"Prefeitura Municipal de Itagimirim - BA";"BA";7319;"Despesas Empenhadas";"12 - Educação";8299057,58;7748,88662931839
"1867";"2915353";1173;804;"2915353";1977;"Prefeitura Municipal de Itaguaçu da Bahia - BA";"BA";14604;"Despesas Empenhadas";"12 - Educação";16104255,51;8145,80450682853
"1868";"2915403";402;696;"2915403";1098;"Prefeitura Municipal de Itaju do Colônia - BA";"BA";7284;"Despesas Empenhadas";"12 - Educação";7806588,01;7109,82514571949
"1869";"2915502";1011;1246;"2915502";2257;"Prefeitura Municipal de Itajuípe - BA";"BA";21697;"Despesas Empenhadas";"12 - Educação";17249883,49;7642,83716880815
"1870";"2915601";3881;4239;"2915601";8120;"Prefeitura Municipal de Itamaraju - BA";"BA";67305;"Despesas Empenhadas";"12 - Educação";52049213,14;6410,0016182266
"1871";"2915700";990;712;"2915700";1702;"Prefeitura Municipal de Itamari - BA";"BA";8495;"Despesas Empenhadas";"12 - Educação";10521524,27;6181,8591480611
"1872";"2915809";1644;1768;"2915809";3412;"Prefeitura Municipal de Itambé - BA";"BA";23147;"Despesas Empenhadas";"12 - Educação";26915071,77;7888,35632180539
"1873";"2915908";682;419;"2915908";1101;"Prefeitura Municipal de Itanagra - BA";"BA";8038;"Despesas Empenhadas";"12 - Educação";10549632,12;9581,86386920981
